year,reclat,reclong,mass,clipped_prediction
1998,0.0,0.0,6.67,95.01603707584214
1998,0.0,0.0,6.68,95.01603707584214
1998,0.0,0.0,6.8,95.01603707584214
1998,0.0,0.0,6.82,95.01603707584214
1998,0.0,0.0,6.82,95.01603707584214
1998,0.0,0.0,6.83,95.01603707584214
1998,0.0,0.0,6.92,95.01603707584214
1998,0.0,0.0,7.08,95.01603707584214
1998,0.0,0.0,7.12,95.01603707584214
1998,0.0,0.0,7.14,95.01603707584214
1998,0.0,0.0,7.16,95.01603707584214
1998,0.0,0.0,7.16,95.01603707584214
1998,0.0,0.0,7.17,95.01603707584214
1998,0.0,0.0,7.27,95.01603707584214
1998,0.0,0.0,7.27,95.01603707584214
1998,0.0,0.0,7.29,95.01603707584214
1998,0.0,0.0,7.3,95.01603707584214
1998,0.0,0.0,7.34,95.01603707584214
1998,0.0,0.0,7.35,95.01603707584214
1998,0.0,0.0,7.43,95.01603707584214
1998,0.0,0.0,7.43,95.01603707584214
1998,0.0,0.0,7.47,95.01603707584214
1998,0.0,0.0,7.56,95.01603707584214
1998,0.0,0.0,7.56,95.01603707584214
1998,0.0,0.0,7.61,95.01603707584214
1998,0.0,0.0,7.75,95.01603707584214
1998,0.0,0.0,7.75,95.01603707584214
1998,0.0,0.0,7.77,95.01603707584214
1998,0.0,0.0,7.8,95.01603707584214
1998,0.0,0.0,8.1,95.01603707584214
1998,0.0,0.0,8.19,95.01603707584214
1998,0.0,0.0,8.21,95.01603707584214
1998,0.0,0.0,8.23,95.01603707584214
1998,0.0,0.0,8.26,95.01603707584214
1998,0.0,0.0,8.28,95.01603707584214
1998,0.0,0.0,8.56,95.01603707584214
1998,0.0,0.0,9.06,95.01603707584214
1998,0.0,0.0,9.08,95.01603707584214
1998,0.0,0.0,9.1,95.01603707584214
1998,0.0,0.0,9.16,95.01603707584214
1998,0.0,0.0,9.22,95.01603707584214
1998,0.0,0.0,9.24,95.01603707584214
1998,0.0,0.0,9.42,95.01603707584214
1998,0.0,0.0,9.48,95.01603707584214
1998,0.0,0.0,9.5,95.01603707584214
1998,0.0,0.0,9.51,95.01603707584214
1998,0.0,0.0,9.68,95.01603707584214
1998,0.0,0.0,9.8,95.01603707584214
1998,0.0,0.0,9.81,95.01603707584214
1998,0.0,0.0,9.92,95.01603707584214
1998,0.0,0.0,9.92,95.01603707584214
1998,0.0,0.0,10.22,95.01603707584214
1998,0.0,0.0,10.34,95.01603707584214
1998,0.0,0.0,10.42,95.01603707584214
1998,0.0,0.0,10.53,95.01603707584214
1998,0.0,0.0,10.59,95.01603707584214
1998,0.0,0.0,10.61,95.01603707584214
1998,0.0,0.0,11.03,95.01603707584214
1998,0.0,0.0,11.34,95.01603707584214
1998,0.0,0.0,11.39,95.01603707584214
1998,0.0,0.0,11.42,95.01603707584214
1998,0.0,0.0,11.44,95.01603707584214
1998,0.0,0.0,11.54,95.01603707584214
1998,0.0,0.0,11.67,95.01603707584214
1998,0.0,0.0,11.74,95.01603707584214
1998,0.0,0.0,11.87,95.01603707584214
1998,0.0,0.0,12.02,95.01603707584214
1998,0.0,0.0,12.19,95.01603707584214
1998,0.0,0.0,12.24,95.01603707584214
1998,0.0,0.0,12.29,95.01603707584214
1998,0.0,0.0,12.36,95.01603707584214
1998,0.0,0.0,12.59,95.01603707584214
1998,0.0,0.0,12.76,95.01603707584214
1998,0.0,0.0,12.78,95.01603707584214
1998,0.0,0.0,12.95,95.01603707584214
1998,0.0,0.0,12.98,95.01603707584214
1998,0.0,0.0,13.5,95.01603707584214
1998,0.0,0.0,13.73,95.01603707584214
1998,0.0,0.0,13.74,95.01603707584214
1998,0.0,0.0,13.89,95.01603707584214
1998,0.0,0.0,13.93,95.01603707584214
1998,0.0,0.0,14.01,95.01603707584214
1998,0.0,0.0,14.22,95.01603707584214
1998,0.0,0.0,14.57,95.01603707584214
1998,0.0,0.0,14.7,95.01603707584214
1998,0.0,0.0,14.95,95.01603707584214
1998,0.0,0.0,15.0,95.01603707584214
1998,0.0,0.0,15.35,95.01603707584214
1998,0.0,0.0,15.47,95.01603707584214
1998,0.0,0.0,15.54,95.01603707584214
1998,0.0,0.0,15.69,95.01603707584214
1998,0.0,0.0,15.73,95.01603707584214
1998,0.0,0.0,16.03,95.01603707584214
1998,0.0,0.0,16.3,95.01603707584214
1998,0.0,0.0,16.44,95.01603707584214
1998,0.0,0.0,16.6,95.01603707584214
1998,0.0,0.0,16.63,95.01603707584214
1998,0.0,0.0,16.64,95.01603707584214
1998,0.0,0.0,16.72,95.01603707584214
1998,0.0,0.0,16.9,95.01603707584214
1998,0.0,0.0,17.23,95.01603707584214
1998,0.0,0.0,17.27,95.01603707584214
1998,0.0,0.0,17.3,95.01603707584214
1998,0.0,0.0,17.75,95.01603707584214
1998,0.0,0.0,17.89,95.01603707584214
1998,0.0,0.0,17.92,95.01603707584214
1998,0.0,0.0,18.1,95.01603707584214
1998,0.0,0.0,18.11,95.01603707584214
1998,0.0,0.0,18.16,95.01603707584214
1998,0.0,0.0,18.16,95.01603707584214
1998,0.0,0.0,18.3,95.01603707584214
1998,0.0,0.0,18.32,95.01603707584214
1998,0.0,0.0,18.52,95.01603707584214
1998,0.0,0.0,18.6,95.01603707584214
1998,0.0,0.0,18.83,95.01603707584214
1998,0.0,0.0,19.15,95.01603707584214
1998,0.0,0.0,19.32,95.01603707584214
1998,0.0,0.0,19.53,95.01603707584214
1998,0.0,0.0,20.28,95.01603707584214
1998,0.0,0.0,20.35,95.01603707584214
1998,0.0,0.0,20.38,95.01603707584214
1998,0.0,0.0,20.63,95.01603707584214
1998,0.0,0.0,20.71,95.01603707584214
1998,0.0,0.0,21.23,95.01603707584214
1998,0.0,0.0,21.56,95.01603707584214
1998,0.0,0.0,21.69,95.01603707584214
1998,0.0,0.0,21.76,95.01603707584214
1998,0.0,0.0,23.15,95.01603707584214
1998,0.0,0.0,23.28,95.01603707584214
1998,0.0,0.0,23.61,95.01603707584214
1998,0.0,0.0,23.82,95.01603707584214
1998,0.0,0.0,25.06,95.01603707584214
1998,0.0,0.0,25.49,95.01603707584214
1998,0.0,0.0,25.51,95.01603707584214
1998,0.0,0.0,25.88,95.01603707584214
1998,0.0,0.0,26.4,95.01603707584214
1998,0.0,0.0,26.51,95.01603707584214
1998,0.0,0.0,26.66,95.01603707584214
1998,0.0,0.0,27.15,95.01603707584214
1998,0.0,0.0,27.15,95.01603707584214
1998,0.0,0.0,27.19,95.01603707584214
1998,0.0,0.0,27.69,95.01603707584214
1998,0.0,0.0,27.84,95.01603707584214
1998,0.0,0.0,28.13,95.01603707584214
1998,0.0,0.0,28.23,95.01603707584214
1998,0.0,0.0,28.26,95.01603707584214
1998,0.0,0.0,28.6,95.01603707584214
1998,0.0,0.0,29.79,95.01603707584214
1998,0.0,0.0,29.95,95.01603707584214
1998,0.0,0.0,30.26,95.01603707584214
1998,0.0,0.0,31.2,95.01603707584214
1998,0.0,0.0,31.9,95.01603707584214
1998,0.0,0.0,32.01,95.01603707584214
1998,0.0,0.0,32.16,95.01603707584214
1998,0.0,0.0,35.46,95.01603707584214
1998,0.0,0.0,37.33,95.01603707584214
1998,0.0,0.0,38.57,95.01603707584214
1998,0.0,0.0,38.95,95.01603707584214
1998,0.0,0.0,39.39,95.01603707584214
1998,0.0,0.0,39.54,95.01603707584214
1998,0.0,0.0,41.28,95.01603707584214
1998,0.0,0.0,41.42,95.01603707584214
1998,0.0,0.0,41.52,95.01603707584214
1998,0.0,0.0,43.18,95.01603707584214
1998,0.0,0.0,46.35,95.01603707584214
1998,0.0,0.0,46.55,95.01603707584214
1998,0.0,0.0,49.16,95.01603707584214
1998,0.0,0.0,50.3,95.01603707584214
1998,0.0,0.0,54.8,95.01603707584214
1998,0.0,0.0,56.53,95.01603707584214
1998,0.0,0.0,65.73,95.01603707584214
1998,0.0,0.0,65.84,95.01603707584214
1998,0.0,0.0,66.65,95.01603707584214
1998,0.0,0.0,67.82,95.01603707584214
1998,0.0,0.0,70.84,95.01603707584214
1998,0.0,0.0,78.13,95.01603707584214
1998,0.0,0.0,80.64,95.01603707584214
1998,0.0,0.0,81.17,95.01603707584214
1998,0.0,0.0,82.19,95.01603707584214
1998,0.0,0.0,83.49,95.01603707584214
1998,0.0,0.0,86.63,95.01603707584214
1998,0.0,0.0,89.13,95.01603707584214
1998,0.0,0.0,95.46,95.01603707584214
1998,0.0,0.0,106.56,95.01603707584214
1998,0.0,0.0,110.9,95.01603707584214
1998,0.0,0.0,111.22,95.01603707584214
1998,0.0,0.0,111.45,95.01603707584214
1998,0.0,0.0,126.5,95.01603707584214
1998,0.0,0.0,133.6,95.01603707584214
1998,0.0,0.0,134.67,95.01603707584214
1998,0.0,0.0,139.14,95.01603707584214
1998,0.0,0.0,157.5,95.01603707584214
1998,0.0,0.0,163.03,95.01603707584214
1998,0.0,0.0,184.3,95.01603707584214
1998,0.0,0.0,185.5,95.01603707584214
1998,0.0,0.0,186.1,95.01603707584214
1998,0.0,0.0,252.9,95.01603707584214
1998,0.0,0.0,303.38,95.01603707584214
1998,0.0,0.0,308.6,95.01603707584214
1998,0.0,0.0,370.88,95.01603707584214
1998,0.0,0.0,421.06,95.01603707584214
1998,0.0,0.0,579.7,95.01603707584214
1998,0.0,0.0,643.12,95.01603707584214
1998,0.0,0.0,4205.0,95.01603707584214
1998,18.1074,53.8319,7293.48,162.60930396163369
1998,18.1501,53.80047,204.71,162.78977073336526
1998,18.21432,55.71322,344.66,163.37533497367428
1998,26.8715,16.63417,495.0,198.0944902347753
1998,26.881,16.54917,2975.0,198.1281851516138
1998,26.8825,16.662,481.0,198.15801551669796
1998,26.8955,16.58317,369.0,198.21142002442562
1998,26.91633,16.67483,1190.0,198.33937229848215
1998,26.92817,16.476,103.0,198.36336511171376
1998,26.95,16.15,8170.0,198.41550038585206
1998,27.02667,16.26417,405.0,198.84386033376614
1998,27.057,16.09583,148.0,198.97194502001776
1998,27.07583,16.32683,90.0,199.116947201439
1998,27.0865,16.17317,138.6,199.14363278315915
1998,27.09317,16.04933,836.0,199.15489488973734
1998,27.14683,16.05017,20.15,199.44026159822502
1998,27.1515,16.08267,136.85,199.4714531027607
1998,27.15233,16.33733,41.0,199.52564291475593
1998,27.15433,16.03317,320.0,199.4768340815619
1998,27.1555,16.07767,422.6,199.49175544379045
1998,27.1895,16.0645,1053.0,199.67014582439617
1998,27.198,16.4085,130.0,199.78273211468527
1998,27.21367,16.2815,189.0,199.84137075885326
1998,27.22167,16.25,10.09,199.87784220323837
1998,27.22183,16.2455,192.0,199.87781386617854
1998,27.23,-9.75667,998.0,194.89246570338173
1998,27.23033,-9.7505,1520.0,194.89535933721817
1998,27.2315,16.32617,231.5,199.94516704418118
1998,27.23633,16.35383,135.0,199.97634215636344
1998,27.27133,16.4135,58.1,200.174785801022
1998,27.2735,16.33833,60.0,200.1716281614542
1998,27.28,16.14783,114.0,200.16896771695565
1998,27.29367,16.41433,47.0,200.2942410706001
1998,27.305,16.20167,866.0,200.3130306217194
1998,27.31283,16.232,353.0,200.36081585901434
1998,27.35267,16.20067,2015.0,200.5676456573527
1998,27.37517,16.18417,400.0,200.68478324337383
1998,27.396,16.11483,295.0,200.78265226487088
1998,27.43217,16.25233,32.5,201.0034886643951
1998,27.46067,16.17083,526.0,201.14025352578668
1998,27.48417,16.30533,335.0,201.29286621679097
1998,27.50233,15.9125,171.0,201.3128823164959
1998,27.63917,15.881,1040.0,202.04260471346325
1998,27.74767,16.003,16128.0,202.65224628052752
1998,27.78533,15.95233,4152.0,202.84579403834422
1998,27.78717,15.95117,276.0,202.8555165975393
1998,27.79783,15.94167,838.0,202.91130063815854
1998,27.80383,15.921,2310.0,202.93965917400772
1998,27.80517,15.92667,2670.0,202.94803818157015
1998,27.86433,15.87333,150.0,203.25783429483508
1998,27.86667,15.94283,11455.0,203.2843576592884
1998,27.90017,15.90117,349.0,203.45773129428133
1998,28.01483,15.86267,777.0,204.07305693215355
1998,28.01517,15.86367,740.0,204.07510703800259
1998,28.53333,109.31667,3700.0,226.74508480795055
1998,30.26667,-4.66667,11870.0,212.38698086575204
1998,30.33333,-5.75,364.0,212.53913546064737
1998,30.33333,-5.75,454.0,212.53913546064737
1998,33.72217,-103.67333,51.7,211.3606145144669
1998,34.5095,-116.95583,12.5,213.05432230072333
1998,34.5125,-116.95083,4.1,213.07240651774762
1998,35.08808,-116.75398,255.72,216.40881185376873
1998,35.91667,-114.43333,106.0,221.74526401153855
1998,37.60833,-8.28,20000.0,257.37178632714955
1998,40.5,-101.08333,67.0,253.8471077613977
1999,-84.0,168.0,0.1,10.703601802638607
1999,-84.0,168.0,0.25,10.703601802638607
1999,-84.0,168.0,0.26,10.703601802638607
1999,-84.0,168.0,0.3,10.703601802638607
1999,-84.0,168.0,0.34,10.703601802638607
1999,-84.0,168.0,0.35,10.703601802638607
1999,-84.0,168.0,0.44,10.703601802638607
1999,-84.0,168.0,0.5,10.703601802638607
1999,-84.0,168.0,0.7,10.703601802638607
1999,-84.0,168.0,0.74,10.703601802638607
1999,-84.0,168.0,1.1,10.703601802638607
1999,-84.0,168.0,1.15,10.703601802638607
1999,-84.0,168.0,1.22,10.703601802638607
1999,-84.0,168.0,1.3,10.703601802638607
1999,-84.0,168.0,1.3,10.703601802638607
1999,-84.0,168.0,1.3,10.703601802638607
1999,-84.0,168.0,1.4,10.703601802638607
1999,-84.0,168.0,1.48,10.703601802638607
1999,-84.0,168.0,1.49,10.703601802638607
1999,-84.0,168.0,1.5,10.703601802638607
1999,-84.0,168.0,1.6,10.703601802638607
1999,-84.0,168.0,1.7,10.703601802638607
1999,-84.0,168.0,1.7,10.703601802638607
1999,-84.0,168.0,1.75,10.703601802638607
1999,-84.0,168.0,1.76,10.703601802638607
1999,-84.0,168.0,1.8,10.703601802638607
1999,-84.0,168.0,1.8,10.703601802638607
1999,-84.0,168.0,1.85,10.703601802638607
1999,-84.0,168.0,1.89,10.703601802638607
1999,-84.0,168.0,1.9,10.703601802638607
1999,-84.0,168.0,1.96,10.703601802638607
1999,-84.0,168.0,1.97,10.703601802638607
1999,-84.0,168.0,1.97,10.703601802638607
1999,-84.0,168.0,2.0,10.703601802638607
1999,-84.0,168.0,2.0,10.703601802638607
1999,-84.0,168.0,2.1,10.703601802638607
1999,-84.0,168.0,2.1,10.703601802638607
1999,-84.0,168.0,2.1,10.703601802638607
1999,-84.0,168.0,2.1,10.703601802638607
1999,-84.0,168.0,2.2,10.703601802638607
1999,-84.0,168.0,2.2,10.703601802638607
1999,-84.0,168.0,2.3,10.703601802638607
1999,-84.0,168.0,2.4,10.703601802638607
1999,-84.0,168.0,2.4,10.703601802638607
1999,-84.0,168.0,2.4,10.703601802638607
1999,-84.0,168.0,2.5,10.703601802638607
1999,-84.0,168.0,2.5,10.703601802638607
1999,-84.0,168.0,2.5,10.703601802638607
1999,-84.0,168.0,2.5,10.703601802638607
1999,-84.0,168.0,2.6,10.703601802638607
1999,-84.0,168.0,2.7,10.703601802638607
1999,-84.0,168.0,2.7,10.703601802638607
1999,-84.0,168.0,2.7,10.703601802638607
1999,-84.0,168.0,2.8,10.703601802638607
1999,-84.0,168.0,2.8,10.703601802638607
1999,-84.0,168.0,2.8,10.703601802638607
1999,-84.0,168.0,2.8,10.703601802638607
1999,-84.0,168.0,2.9,10.703601802638607
1999,-84.0,168.0,2.9,10.703601802638607
1999,-84.0,168.0,2.9,10.703601802638607
1999,-84.0,168.0,3.0,10.703601802638607
1999,-84.0,168.0,3.0,10.703601802638607
1999,-84.0,168.0,3.0,10.703601802638607
1999,-84.0,168.0,3.0,10.703601802638607
1999,-84.0,168.0,3.1,10.703601802638607
1999,-84.0,168.0,3.19,10.703601802638607
1999,-84.0,168.0,3.2,10.703601802638607
1999,-84.0,168.0,3.2,10.703601802638607
1999,-84.0,168.0,3.2,10.703601802638607
1999,-84.0,168.0,3.3,10.703601802638607
1999,-84.0,168.0,3.4,10.703601802638607
1999,-84.0,168.0,3.5,10.703601802638607
1999,-84.0,168.0,3.5,10.703601802638607
1999,-84.0,168.0,3.5,10.703601802638607
1999,-84.0,168.0,3.5,10.703601802638607
1999,-84.0,168.0,3.6,10.703601802638607
1999,-84.0,168.0,3.6,10.703601802638607
1999,-84.0,168.0,3.7,10.703601802638607
1999,-84.0,168.0,3.7,10.703601802638607
1999,-84.0,168.0,3.7,10.703601802638607
1999,-84.0,168.0,3.7,10.703601802638607
1999,-84.0,168.0,3.8,10.703601802638607
1999,-84.0,168.0,3.8,10.703601802638607
1999,-84.0,168.0,4.2,10.703601802638607
1999,-84.0,168.0,4.2,10.703601802638607
1999,-84.0,168.0,4.4,10.703601802638607
1999,-84.0,168.0,4.5,10.703601802638607
1999,-84.0,168.0,4.5,10.703601802638607
1999,-84.0,168.0,4.7,10.703601802638607
1999,-84.0,168.0,4.8,10.703601802638607
1999,-84.0,168.0,5.0,10.703601802638607
1999,-84.0,168.0,5.1,10.703601802638607
1999,-84.0,168.0,5.1,10.703601802638607
1999,-84.0,168.0,5.2,10.703601802638607
1999,-84.0,168.0,5.4,10.703601802638607
1999,-84.0,168.0,5.5,10.703601802638607
1999,-84.0,168.0,5.8,10.703601802638607
1999,-84.0,168.0,5.8,10.703601802638607
1999,-84.0,168.0,5.9,10.703601802638607
1999,-84.0,168.0,6.0,10.703601802638607
1999,-84.0,168.0,6.1,10.703601802638607
1999,-84.0,168.0,6.4,10.703601802638607
1999,-84.0,168.0,6.4,10.703601802638607
1999,-84.0,168.0,6.6,10.703601802638607
1999,-84.0,168.0,6.8,10.703601802638607
1999,-84.0,168.0,7.0,10.703601802638607
1999,-84.0,168.0,7.0,10.703601802638607
1999,-84.0,168.0,7.3,10.703601802638607
1999,-84.0,168.0,7.5,10.703601802638607
1999,-84.0,168.0,7.7,10.703601802638607
1999,-84.0,168.0,8.7,10.703601802638607
1999,-84.0,168.0,8.9,10.703601802638607
1999,-84.0,168.0,8.9,10.703601802638607
1999,-84.0,168.0,9.3,10.703601802638607
1999,-84.0,168.0,9.4,10.703601802638607
1999,-84.0,168.0,9.4,10.703601802638607
1999,-84.0,168.0,9.5,10.703601802638607
1999,-84.0,168.0,9.9,10.703601802638607
1999,-84.0,168.0,10.0,10.703601802638607
1999,-84.0,168.0,10.1,10.703601802638607
1999,-84.0,168.0,12.3,10.703601802638607
1999,-84.0,168.0,12.4,10.703601802638607
1999,-84.0,168.0,12.5,10.703601802638607
1999,-84.0,168.0,13.0,10.703601802638607
1999,-84.0,168.0,13.1,10.703601802638607
1999,-84.0,168.0,14.1,10.703601802638607
1999,-84.0,168.0,14.4,10.703601802638607
1999,-84.0,168.0,14.5,10.703601802638607
1999,-84.0,168.0,15.3,10.703601802638607
1999,-84.0,168.0,16.1,10.703601802638607
1999,-84.0,168.0,16.4,10.703601802638607
1999,-84.0,168.0,16.8,10.703601802638607
1999,-84.0,168.0,17.5,10.703601802638607
1999,-84.0,168.0,17.7,10.703601802638607
1999,-84.0,168.0,18.3,10.703601802638607
1999,-84.0,168.0,19.4,10.703601802638607
1999,-84.0,168.0,20.0,10.703601802638607
1999,-84.0,168.0,20.5,10.703601802638607
1999,-84.0,168.0,22.2,10.703601802638607
1999,-84.0,168.0,22.2,10.703601802638607
1999,-84.0,168.0,22.6,10.703601802638607
1999,-84.0,168.0,23.2,10.703601802638607
1999,-84.0,168.0,23.7,10.703601802638607
1999,-84.0,168.0,24.7,10.703601802638607
1999,-84.0,168.0,26.7,10.703601802638607
1999,-84.0,168.0,27.0,10.703601802638607
1999,-84.0,168.0,27.8,10.703601802638607
1999,-84.0,168.0,29.7,10.703601802638607
1999,-84.0,168.0,29.8,10.703601802638607
1999,-84.0,168.0,31.2,10.703601802638607
1999,-84.0,168.0,31.4,10.703601802638607
1999,-84.0,168.0,34.2,10.703601802638607
1999,-84.0,168.0,34.3,10.703601802638607
1999,-84.0,168.0,34.51,10.703601802638607
1999,-84.0,168.0,37.7,10.703601802638607
1999,-84.0,168.0,39.3,10.703601802638607
1999,-84.0,168.0,41.0,10.703601802638607
1999,-84.0,168.0,44.8,10.703601802638607
1999,-84.0,168.0,47.5,10.703601802638607
1999,-84.0,168.0,48.5,10.703601802638607
1999,-84.0,168.0,48.9,10.703601802638607
1999,-84.0,168.0,54.6,10.703601802638607
1999,-84.0,168.0,55.0,10.703601802638607
1999,-84.0,168.0,55.5,10.703601802638607
1999,-84.0,168.0,62.6,10.703601802638607
1999,-84.0,168.0,63.3,10.703601802638607
1999,-84.0,168.0,87.2,10.703601802638607
1999,-84.0,168.0,103.9,10.703601802638607
1999,-84.0,168.0,110.3,10.703601802638607
1999,-84.0,168.0,119.6,10.703601802638607
1999,-84.0,168.0,132.1,10.703601802638607
1999,-84.0,168.0,156.8,10.703601802638607
1999,-84.0,168.0,166.4,10.703601802638607
1999,-84.0,168.0,189.1,10.703601802638607
1999,-84.0,168.0,198.0,10.703601802638607
1999,-84.0,168.0,198.3,10.703601802638607
1999,-84.0,168.0,211.9,10.703601802638607
1999,-84.0,168.0,230.0,10.703601802638607
1999,-84.0,168.0,244.1,10.703601802638607
1999,-84.0,168.0,256.3,10.703601802638607
1999,-84.0,168.0,298.0,10.703601802638607
1999,-84.0,168.0,355.4,10.703601802638607
1999,-84.0,168.0,372.4,10.703601802638607
1999,-84.0,168.0,797.8,10.703601802638607
1999,-84.0,168.0,1293.4,10.703601802638607
1999,-84.0,168.0,1933.0,10.703601802638607
1999,-83.25,157.0,109.0,10.81151744081958
1999,-83.25,157.0,150.7,10.81151744081958
1999,-83.25,157.0,249.1,10.81151744081958
1999,-83.25,157.0,315.7,10.81151744081958
1999,-83.25,157.0,385.9,10.81151744081958
1999,-83.25,157.0,1330.6,10.81151744081958
1999,-83.25,157.0,1460.0,10.81151744081958
1999,-83.25,157.0,4037.3,10.81151744081958
1999,-82.5,155.5,0.9,11.031334902639127
1999,-82.5,155.5,5.2,11.031334902639127
1999,-82.5,155.5,11.4,11.031334902639127
1999,-82.5,155.5,39.9,11.031334902639127
1999,-76.71667,159.66667,186.0,13.084006546312757
1999,-76.71667,159.66667,453.6,13.084006546312757
1999,-76.18333,157.16667,2.0,13.249976105813529
1999,-76.18333,157.16667,5.0,13.249976105813529
1999,-76.18333,157.16667,9.3,13.249976105813529
1999,-76.18333,157.16667,12.2,13.249976105813529
1999,-76.18333,157.16667,20.9,13.249976105813529
1999,-76.18333,157.16667,22.0,13.249976105813529
1999,-76.18333,157.16667,27.1,13.249976105813529
1999,-76.18333,157.16667,54.0,13.249976105813529
1999,-76.18333,157.16667,63.8,13.249976105813529
1999,-76.18333,157.16667,83.2,13.249976105813529
1999,-76.18333,157.16667,89.2,13.249976105813529
1999,-76.18333,157.16667,98.2,13.249976105813529
1999,-76.18333,157.16667,240.0,13.249976105813529
1999,-76.18333,157.16667,250.0,13.249976105813529
1999,-72.995,160.40194,4.4,14.55703608567891
1999,-72.99444,160.41167,1.0,14.557414826378402
1999,-72.99417,160.39944,10.1,14.557340810337662
1999,-72.99333,160.40778,0.7,14.557814070700712
1999,-72.99333,160.41444,0.4,14.557915078348238
1999,-72.99306,160.40056,14.1,14.557816035568273
1999,-72.9925,160.40944,0.3,14.558181903621156
1999,-72.99056,160.39861,8.4,14.558818579845251
1999,-72.99,160.40861,3.4,14.559201459196062
1999,-72.97667,160.45111,123.3,14.565350871434365
1999,-72.97639,160.55111,12.1,14.566983967869676
1999,-72.9625,160.56417,28.1,14.572920937865545
1999,-72.95583,160.435,8.2,14.573716308998021
1999,-25.43333,17.91667,1530.0,46.83160349814825
1999,0.0,0.0,85.0,91.30580565738842
1999,0.0,0.0,194.0,91.30580565738842
1999,18.16667,54.085,36.0,156.5735906153901
1999,18.26333,54.06833,499.5,156.9757061136595
1999,18.32967,54.4805,946.0,157.3176447180933
1999,18.73683,54.51133,44.0,159.0422229828699
1999,18.9225,54.4745,386.0,159.82689783820837
1999,18.92967,54.47117,394.0,159.8569774302484
1999,19.10633,54.81883,70.0,160.66758837471173
1999,19.11167,54.8195,126.0,160.69060383461976
1999,19.11917,54.81,444.0,160.72128840533088
1999,19.1275,54.8145,1587.0,160.75774893871522
1999,19.129,54.78617,264.0,160.75972017070168
